year,sector,age,age_group,gender,days_homeless,episodes,chronic_homeless,is_chronic
2024,Single,42,adult,female,9,0,0,False
2024,Single,28,adult,male,178,1,0,False
2024,Single,42,adult,male,92,3,0,False
2024,Single,35,adult,male,78,2,0,False
2024,Single,18,youth,male,13,0,0,False
2024,Single,28,adult,male,171,3,0,False
2024,Single,50,adult,female,42,3,0,False
2024,Single,28,adult,female,179,3,0,False
2024,Single,35,adult,female,132,2,0,False
2024,Single,22,youth,male,71,3,0,False
2024,Single,35,adult,male,124,1,0,False
2024,Single,42,adult,female,78,0,0,False
2024,Single,18,youth,female,99,2,0,False
2024,Single,28,adult,male,167,3,0,False
2024,Single,28,adult,male,7,0,0,False
2024,Single,22,youth,male,73,2,0,False
2024,Single,58,adult,male,66,1,0,False
2024,Single,22,youth,male,133,1,0,False
2024,Single,18,youth,male,17,0,0,False
2024,Single,35,adult,female,87,0,0,False
2024,Single,58,adult,male,170,3,0,False
2024,Single,35,adult,male,15,2,0,False
2024,Single,28,adult,male,44,1,0,False
2024,Single,35,adult,male,118,0,0,False
2024,Single,58,adult,female,136,2,0,False
2024,Single,65,adult,female,130,3,0,False
2024,Single,35,adult,male,98,3,0,False
2024,Single,58,adult,female,63,2,0,False
2024,Single,65,adult,male,23,2,0,False
2024,Single,35,adult,female,16,3,0,False
2024,Single,28,adult,male,106,1,0,False
2024,Single,42,adult,female,151,3,0,False
2024,Single,35,adult,female,64,1,0,False
2024,Single,35,adult,female,101,1,0,False
2024,Single,28,adult,male,120,1,0,False
2024,Single,18,youth,male,173,1,0,False
2024,Single,42,adult,male,172,3,0,False
2024,Single,28,adult,male,105,1,0,False
2024,Single,42,adult,female,102,3,0,False
2024,Single,22,youth,female,68,3,0,False
2024,Single,22,youth,female,50,3,0,False
2024,Single,22,youth,male,10,2,0,False
2024,Single,35,adult,male,7,2,0,False
2024,Single,42,adult,male,160,1,0,False
2024,Single,22,youth,male,108,0,0,False
2024,Single,22,youth,male,114,2,0,False
2024,Single,22,youth,male,59,3,0,False
2024,Single,22,youth,male,25,2,0,False
2024,Single,35,adult,male,53,1,0,False
2024,Single,35,adult,male,140,0,0,False
2024,Single,22,youth,female,6,3,0,False
2024,Single,35,adult,female,14,0,0,False
2024,Single,42,adult,male,132,3,0,False
2024,Single,50,adult,male,159,1,0,False
2024,Single,42,adult,male,73,0,0,False
2024,Single,28,adult,male,19,0,0,False
2024,Single,28,adult,female,144,3,0,False
2024,Single,22,youth,female,30,3,0,False
2024,Single,42,adult,female,21,2,0,False
2024,Single,18,youth,male,136,3,0,False
2024,Single,22,youth,female,25,3,0,False
2024,Single,28,adult,male,107,1,0,False
2024,Single,28,adult,male,148,2,0,False
2024,Single,58,adult,male,28,2,0,False
2024,Single,58,adult,male,33,2,0,False
2024,Single,35,adult,male,25,2,0,False
2024,Single,18,youth,female,122,1,0,False
2024,Single,22,youth,male,32,0,0,False
2024,Single,18,youth,male,21,1,0,False
2024,Single,22,youth,female,98,0,0,False
2024,Single,35,adult,male,159,0,0,False
2024,Single,42,adult,female,49,3,0,False
2024,Single,28,adult,male,102,1,0,False
2024,Single,22,youth,female,3,2,0,False
2024,Single,28,adult,female,45,1,0,False
2024,Single,18,youth,male,22,3,0,False
2024,Single,58,adult,male,54,2,0,False
2024,Single,35,adult,male,98,2,0,False
2024,Single,42,adult,male,15,1,0,False
2024,Single,35,adult,male,161,2,0,False
2024,Single,35,adult,male,179,0,0,False
2024,Single,42,adult,male,25,0,0,False
2024,Single,50,adult,male,44,0,0,False
2024,Single,42,adult,male,75,1,0,False
2024,Single,35,adult,male,100,3,0,False
2024,Single,35,adult,male,93,3,0,False
2024,Single,42,adult,male,45,2,0,False
2024,Single,28,adult,male,101,3,0,False
2024,Single,50,adult,male,51,1,0,False
2024,Single,22,youth,male,17,2,0,False
2024,Single,50,adult,female,174,3,0,False
2024,Single,35,adult,female,3,1,0,False
2024,Single,28,adult,male,30,0,0,False
2024,Single,58,adult,male,103,1,0,False
2024,Single,22,youth,female,113,1,0,False
2024,Single,28,adult,male,92,0,0,False
2024,Single,22,youth,female,75,0,0,False
2024,Single,18,youth,male,39,2,0,False
2024,Single,35,adult,female,81,0,0,False
2024,Single,50,adult,male,157,1,0,False
2024,Single,42,adult,female,30,2,0,False
2024,Single,18,youth,male,117,2,0,False
2024,Single,18,youth,male,14,0,0,False
2024,Single,42,adult,female,45,0,0,False
2024,Single,22,youth,male,73,1,0,False
2024,Single,35,adult,male,171,3,0,False
2024,Single,35,adult,male,161,2,0,False
2024,Single,18,youth,male,136,1,0,False
2024,Single,22,youth,male,83,0,0,False
2024,Single,50,adult,male,11,3,0,False
2024,Single,22,youth,male,72,2,0,False
2024,Single,35,adult,female,159,3,0,False
2024,Single,35,adult,male,144,1,0,False
2024,Single,35,adult,male,72,3,0,False
2024,Single,22,youth,male,99,1,0,False
2024,Single,35,adult,male,72,3,0,False
2024,Single,35,adult,male,159,0,0,False
2024,Single,22,youth,male,70,1,0,False
2024,Single,42,adult,female,142,2,0,False
2024,Single,35,adult,female,172,0,0,False
2024,Single,28,adult,female,66,2,0,False
2024,Single,22,youth,female,80,1,0,False
2024,Single,35,adult,female,106,0,0,False
2024,Single,28,adult,male,4,2,0,False
2024,Single,28,adult,male,102,0,0,False
2024,Single,50,adult,male,20,2,0,False
2024,Single,42,adult,female,117,2,0,False
2024,Single,22,youth,male,47,2,0,False
2024,Single,18,youth,male,159,1,0,False
2024,Single,42,adult,male,25,1,0,False
2024,Single,28,adult,female,128,3,0,False
2024,Single,18,youth,male,118,2,0,False
2024,Single,50,adult,male,177,0,0,False
2024,Single,58,adult,female,48,1,0,False
2024,Single,35,adult,male,154,1,0,False
2024,Single,22,youth,male,56,0,0,False
2024,Single,35,adult,male,159,1,0,False
2024,Single,28,adult,male,98,2,0,False
2024,Single,18,youth,male,28,0,0,False
2024,Single,28,adult,female,95,3,0,False
2024,Single,35,adult,male,102,2,0,False
2024,Single,35,adult,male,3,1,0,False
2024,Single,58,adult,female,104,1,0,False
2024,Single,18,youth,female,179,3,0,False
2024,Single,42,adult,male,94,0,0,False
2024,Single,42,adult,male,56,2,0,False
2024,Single,35,adult,male,89,3,0,False
2024,Single,28,adult,male,60,0,0,False
2024,Single,42,adult,male,0,3,0,False
2024,Single,22,youth,male,114,0,0,False
2024,Single,28,adult,female,149,1,0,False
2024,Single,42,adult,female,140,2,0,False
2024,Single,35,adult,female,155,2,0,False
2024,Single,50,adult,male,83,3,0,False
2024,Single,42,adult,female,6,0,0,False
2024,Single,18,youth,male,47,2,0,False
2024,Single,28,adult,male,52,2,0,False
2024,Single,22,youth,male,16,1,0,False
2024,Single,50,adult,male,147,3,0,False
2024,Single,50,adult,male,137,0,0,False
2024,Single,42,adult,male,147,1,0,False
2024,Single,58,adult,male,137,0,0,False
2024,Single,28,adult,male,136,1,0,False
2024,Single,18,youth,male,24,0,0,False
2024,Single,22,youth,male,150,0,0,False
2024,Single,58,adult,male,48,0,0,False
2024,Single,22,youth,female,24,0,0,False
2024,Single,35,adult,female,145,1,0,False
2024,Single,65,adult,female,67,1,0,False
2024,Single,18,youth,female,108,2,0,False
2024,Single,35,adult,male,145,3,0,False
2024,Single,28,adult,male,101,1,0,False
2024,Single,22,youth,male,104,3,0,False
2024,Single,35,adult,male,4,2,0,False
2024,Single,28,adult,male,40,3,0,False
2024,Single,22,youth,female,166,1,0,False
2024,Single,42,adult,male,18,0,0,False
2024,Single,22,youth,male,86,3,0,False
2024,Single,28,adult,male,133,3,0,False
2024,Single,35,adult,male,126,0,0,False
2024,Single,28,adult,male,53,2,0,False
2024,Single,42,adult,male,77,2,0,False
2024,Single,35,adult,female,129,2,0,False
2024,Single,18,youth,male,158,0,0,False
2024,Single,42,adult,male,105,2,0,False
2024,Single,50,adult,male,128,3,0,False
2024,Single,22,youth,female,75,3,0,False
2024,Single,35,adult,male,116,3,0,False
2024,Single,35,adult,female,65,2,0,False
2024,Single,50,adult,female,13,0,0,False
2024,Single,42,adult,male,60,2,0,False
2024,Single,50,adult,male,149,3,0,False
2024,Single,35,adult,male,91,0,0,False
2024,Single,42,adult,female,135,2,0,False
2024,Single,18,youth,male,140,3,0,False
2024,Single,28,adult,male,100,2,0,False
2024,Single,22,youth,male,178,0,0,False
2024,Single,35,adult,male,22,3,0,False
2024,Single,28,adult,female,25,0,0,False
2024,Single,28,adult,female,82,1,0,False
2024,Single,18,youth,male,51,2,0,False
2024,Single,65,adult,male,131,3,0,False
2024,Single,28,adult,female,24,0,0,False
2024,Single,35,adult,male,126,0,0,False
2024,Single,18,youth,female,107,0,0,False
2024,Single,42,adult,male,63,1,0,False
2024,Single,18,youth,male,49,1,0,False
2024,Single,22,youth,male,0,1,0,False
2024,Single,28,adult,male,149,1,0,False
2024,Single,42,adult,male,101,3,0,False
2024,Single,35,adult,male,132,1,0,False
2024,Single,18,youth,female,98,1,0,False
2024,Single,18,youth,female,122,1,0,False
2024,Single,58,adult,male,172,2,0,False
2024,Single,42,adult,male,85,2,0,False
2024,Single,35,adult,male,25,3,0,False
2024,Single,42,adult,male,142,3,0,False
2024,Single,50,adult,female,4,3,0,False
2024,Single,28,adult,male,112,1,0,False
2024,Single,35,adult,male,169,3,0,False
2024,Single,28,adult,male,178,0,0,False
2024,Single,35,adult,male,166,3,0,False
2024,Single,28,adult,female,45,0,0,False
2024,Single,28,adult,male,167,0,0,False
2024,Single,58,adult,male,169,1,0,False
2024,Single,22,youth,female,99,3,0,False
2024,Single,22,youth,male,158,3,0,False
2024,Single,22,youth,female,23,1,0,False
2024,Single,22,youth,female,120,1,0,False
2024,Single,18,youth,male,170,0,0,False
2024,Single,35,adult,male,177,3,0,False
2024,Single,28,adult,male,170,2,0,False
2024,Single,28,adult,male,57,3,0,False
2024,Single,18,youth,male,6,1,0,False
2024,Single,28,adult,male,128,3,0,False
2024,Single,28,adult,male,136,1,0,False
2024,Single,18,youth,female,108,1,0,False
2024,Single,28,adult,male,153,3,0,False
2024,Single,42,adult,male,109,0,0,False
2024,Single,35,adult,female,152,0,0,False
2024,Single,28,adult,male,147,0,0,False
2024,Single,50,adult,male,57,1,0,False
2024,Single,22,youth,male,105,2,0,False
2024,Single,58,adult,male,161,3,0,False
2024,Single,28,adult,male,145,2,0,False
2024,Single,28,adult,male,100,1,0,False
2024,Single,42,adult,male,169,3,0,False
2024,Single,28,adult,male,23,2,0,False
2024,Single,18,youth,female,151,0,0,False
2024,Single,22,youth,male,131,3,0,False
2024,Single,35,adult,female,38,2,0,False
2024,Single,35,adult,female,104,3,0,False
2024,Single,50,adult,male,98,3,0,False
2024,Single,28,adult,male,66,1,0,False
2024,Single,50,adult,female,61,1,0,False
2024,Single,35,adult,female,27,1,0,False
2024,Single,50,adult,female,99,1,0,False
2024,Single,35,adult,female,97,1,0,False
2024,Single,22,youth,male,7,2,0,False
2024,Single,35,adult,male,100,3,0,False
2024,Single,18,youth,male,12,1,0,False
2024,Single,28,adult,male,170,0,0,False
2024,Single,35,adult,male,6,3,0,False
2024,Single,42,adult,female,94,3,0,False
2024,Single,35,adult,male,13,3,0,False
2024,Single,28,adult,male,22,1,0,False
2024,Single,42,adult,female,90,2,0,False
2024,Single,42,adult,male,110,0,0,False
2024,Single,28,adult,male,138,0,0,False
2024,Single,50,adult,female,104,1,0,False
2024,Single,42,adult,male,5,0,0,False
2024,Single,28,adult,male,14,0,0,False
2024,Single,22,youth,male,123,0,0,False
2024,Single,22,youth,female,45,0,0,False
2024,Single,18,youth,male,144,2,0,False
2024,Single,35,adult,female,68,3,0,False
2024,Single,22,youth,female,61,0,0,False
2024,Single,35,adult,female,49,3,0,False
2024,Single,58,adult,male,102,1,0,False
2024,Single,22,youth,male,90,0,0,False
2024,Single,28,adult,male,82,2,0,False
2024,Single,35,adult,male,91,0,0,False
2024,Single,35,adult,female,49,1,0,False
2024,Single,50,adult,female,177,1,0,False
2024,Single,35,adult,male,121,0,0,False
2024,Single,22,youth,male,50,2,0,False
2024,Single,42,adult,female,87,0,0,False
2024,Single,50,adult,male,66,3,0,False
2024,Single,28,adult,male,161,1,0,False
2024,Single,28,adult,male,110,3,0,False
2024,Single,42,adult,male,38,3,0,False
2024,Single,28,adult,male,158,1,0,False
2024,Single,42,adult,male,63,3,0,False
2024,Single,50,adult,female,14,2,0,False
2024,Single,35,adult,male,11,0,0,False
2024,Single,35,adult,male,131,0,0,False
2024,Single,18,youth,male,16,2,0,False
2024,Single,22,youth,female,40,1,0,False
2024,Single,28,adult,male,37,2,0,False
2024,Single,28,adult,male,78,3,0,False
2024,Single,28,adult,male,65,2,0,False
2024,Single,50,adult,male,97,0,0,False
2024,Single,22,youth,male,59,3,0,False
2024,Single,42,adult,male,15,0,0,False
2024,Single,22,youth,female,26,3,0,False
2024,Single,22,youth,female,6,0,0,False
2024,Single,42,adult,female,169,0,0,False
2024,Single,28,adult,male,129,1,0,False
2024,Single,22,youth,male,26,0,0,False
2024,Single,22,youth,male,169,1,0,False
2024,Single,50,adult,male,59,3,0,False
2024,Single,22,youth,male,100,2,0,False
2024,Single,22,youth,female,84,2,0,False
2024,Single,35,adult,female,145,0,0,False
2024,Single,35,adult,male,121,2,0,False
2024,Single,35,adult,female,39,1,0,False
2024,Single,22,youth,male,149,3,0,False
2024,Single,35,adult,male,23,1,0,False
2024,Single,35,adult,male,159,3,0,False
2024,Single,35,adult,male,70,1,0,False
2024,Single,28,adult,male,74,1,0,False
2024,Single,35,adult,male,110,2,0,False
2024,Single,42,adult,female,146,0,0,False
2024,Single,42,adult,female,66,1,0,False
2024,Single,22,youth,male,3,2,0,False
2024,Single,28,adult,female,14,3,0,False
2024,Single,35,adult,female,155,3,0,False
2024,Single,28,adult,male,151,1,0,False
2024,Single,35,adult,female,167,1,0,False
2024,Single,22,youth,female,26,2,0,False
2024,Single,50,adult,female,138,0,0,False
2024,Single,28,adult,male,47,3,0,False
2024,Single,28,adult,male,62,2,0,False
2024,Single,28,adult,male,164,3,0,False
2024,Single,58,adult,female,67,3,0,False
2024,Single,22,youth,male,52,2,0,False
2024,Single,18,youth,male,131,0,0,False
2024,Single,28,adult,female,137,0,0,False
2024,Single,28,adult,female,85,1,0,False
2024,Single,42,adult,male,4,2,0,False
2024,Single,42,adult,male,73,0,0,False
2024,Single,35,adult,male,148,0,0,False
2024,Single,18,youth,male,72,0,0,False
2024,Single,65,adult,male,76,0,0,False
2024,Single,35,adult,female,64,0,0,False
2024,Single,50,adult,male,86,3,0,False
2024,Single,22,youth,female,146,0,0,False
2024,Single,22,youth,male,9,2,0,False
2024,Single,50,adult,male,62,3,0,False
2024,Single,28,adult,male,37,0,0,False
2024,Single,22,youth,female,71,2,0,False
2024,Single,28,adult,male,67,3,0,False
2024,Single,28,adult,female,21,2,0,False
2024,Single,35,adult,male,103,1,0,False
2024,Single,42,adult,female,59,2,0,False
2024,Single,42,adult,male,151,2,0,False
2024,Single,28,adult,male,79,0,0,False
2024,Single,58,adult,male,59,0,0,False
2024,Single,28,adult,female,36,2,0,False
2024,Single,28,adult,female,106,0,0,False
2024,Single,28,adult,male,94,3,0,False
2024,Single,22,youth,male,132,1,0,False
2024,Single,35,adult,female,91,0,0,False
2024,Single,28,adult,male,135,2,0,False
2024,Single,28,adult,male,68,0,0,False
2024,Single,42,adult,male,137,3,0,False
2024,Single,50,adult,male,109,3,0,False
2024,Single,35,adult,male,74,1,0,False
2024,Single,50,adult,male,45,3,0,False
2024,Single,28,adult,female,115,2,0,False
2024,Single,28,adult,male,65,2,0,False
2024,Single,35,adult,male,51,3,0,False
2024,Single,28,adult,female,13,2,0,False
2024,Single,22,youth,female,79,1,0,False
2024,Single,42,adult,male,5,3,0,False
2024,Single,22,youth,female,95,0,0,False
2024,Single,28,adult,male,164,2,0,False
2024,Single,42,adult,male,132,3,0,False
2024,Single,35,adult,female,72,0,0,False
2024,Single,28,adult,female,46,1,0,False
2024,Single,35,adult,male,114,3,0,False
2024,Single,42,adult,male,70,2,0,False
2024,Single,42,adult,female,103,0,0,False
2024,Single,42,adult,female,138,2,0,False
2024,Single,42,adult,female,51,0,0,False
2024,Single,42,adult,male,82,0,0,False
2024,Single,18,youth,male,5,2,0,False
2024,Single,35,adult,male,17,0,0,False
2024,Single,42,adult,male,155,3,0,False
2024,Single,18,youth,male,32,0,0,False
2024,Single,28,adult,male,91,0,0,False
2024,Single,50,adult,male,49,2,0,False
2024,Single,58,adult,male,121,0,0,False
2024,Single,35,adult,male,34,1,0,False
2024,Single,42,adult,female,152,2,0,False
2024,Single,28,adult,male,92,3,0,False
2024,Single,42,adult,male,28,3,0,False
2024,Single,22,youth,male,157,2,0,False
2024,Single,42,adult,female,154,0,0,False
2024,Single,28,adult,male,37,1,0,False
2024,Single,28,adult,female,24,0,0,False
2024,Single,58,adult,male,127,3,0,False
2024,Single,22,youth,female,121,3,0,False
2024,Single,28,adult,female,149,2,0,False
2024,Single,18,youth,male,21,2,0,False
2024,Single,42,adult,male,6,2,0,False
2024,Single,18,youth,female,66,0,0,False
2024,Single,18,youth,female,96,1,0,False
2024,Single,22,youth,male,78,1,0,False
2024,Single,28,adult,female,145,1,0,False
2024,Single,58,adult,female,112,1,0,False
2024,Single,28,adult,male,62,0,0,False
2024,Single,35,adult,female,113,2,0,False
2024,Single,35,adult,male,44,3,0,False
2024,Single,50,adult,female,134,1,0,False
2024,Single,50,adult,female,128,2,0,False
2024,Single,42,adult,male,123,3,0,False
2024,Single,58,adult,male,132,0,0,False
2024,Single,28,adult,male,130,3,0,False
2024,Single,58,adult,male,148,2,0,False
2024,Single,18,youth,female,49,3,0,False
2024,Single,35,adult,male,168,1,0,False
2024,Single,28,adult,male,69,2,0,False
2024,Single,18,youth,female,159,2,0,False
2024,Single,28,adult,male,139,2,0,False
2024,Single,35,adult,male,17,3,0,False
2024,Single,18,youth,male,91,0,0,False
2024,Single,50,adult,male,84,3,0,False
2024,Single,28,adult,male,76,0,0,False
2024,Single,18,youth,female,67,1,0,False
2024,Single,28,adult,male,128,2,0,False
2024,Single,65,adult,female,72,2,0,False
2024,Single,35,adult,male,65,3,0,False
2024,Single,18,youth,male,141,2,0,False
2024,Single,28,adult,male,152,1,0,False
2024,Single,42,adult,male,15,1,0,False
2024,Single,28,adult,female,135,2,0,False
2024,Single,35,adult,male,80,1,0,False
2024,Single,35,adult,female,50,1,0,False
2024,Single,35,adult,female,174,0,0,False
2024,Single,28,adult,male,96,2,0,False
2024,Single,22,youth,male,7,3,0,False
2024,Single,42,adult,female,175,3,0,False
2024,Single,35,adult,male,130,0,0,False
2024,Single,65,adult,male,148,1,0,False
2024,Single,28,adult,female,48,2,0,False
2024,Single,58,adult,male,36,2,0,False
2024,Single,35,adult,male,114,0,0,False
2024,Single,50,adult,male,147,2,0,False
2024,Single,42,adult,female,36,1,0,False
2024,Single,28,adult,female,83,2,0,False
2024,Single,35,adult,male,95,0,0,False
2024,Single,35,adult,female,160,1,0,False
2024,Single,65,adult,female,93,3,0,False
2024,Single,35,adult,female,85,3,0,False
2024,Single,50,adult,male,53,1,0,False
2024,Single,42,adult,female,99,1,0,False
2024,Single,28,adult,male,172,3,0,False
2024,Single,42,adult,female,37,2,0,False
2024,Single,50,adult,male,41,0,0,False
2024,Single,18,youth,male,164,0,0,False
2024,Single,28,adult,male,149,1,0,False
2024,Single,35,adult,female,69,1,0,False
2024,Single,50,adult,male,60,1,0,False
2024,Single,35,adult,female,143,0,0,False
2024,Single,35,adult,female,132,2,0,False
2024,Single,35,adult,female,85,2,0,False
2024,Single,42,adult,male,166,3,0,False
2024,Single,22,youth,female,4,0,0,False
2024,Single,18,youth,female,178,3,0,False
2024,Single,22,youth,female,69,1,0,False
2024,Single,35,adult,female,98,1,0,False
2024,Single,22,youth,male,115,2,0,False
2024,Single,18,youth,male,46,0,0,False
2024,Single,18,youth,male,160,3,0,False
2024,Single,50,adult,male,84,2,0,False
2024,Single,22,youth,male,48,1,0,False
2024,Single,50,adult,female,5,1,0,False
2024,Single,28,adult,male,167,1,0,False
2024,Single,42,adult,female,92,2,0,False
2024,Single,28,adult,male,117,2,0,False
2024,Single,22,youth,male,119,3,0,False
2024,Single,35,adult,male,136,2,0,False
2024,Single,42,adult,female,107,3,0,False
2024,Single,50,adult,male,27,3,0,False
2024,Single,50,adult,male,64,2,0,False
2024,Single,42,adult,female,66,3,0,False
2024,Single,35,adult,male,164,1,0,False
2024,Single,58,adult,female,178,2,0,False
2024,Single,28,adult,male,103,2,0,False
2024,Single,35,adult,female,23,2,0,False
2024,Single,22,youth,male,1,3,0,False
2024,Single,28,adult,female,76,3,0,False
2024,Single,42,adult,male,9,0,0,False
2024,Single,35,adult,male,31,0,0,False
2024,Single,22,youth,male,146,0,0,False
2024,Single,50,adult,male,52,2,0,False
2024,Single,50,adult,female,131,3,0,False
2024,Single,22,youth,female,9,0,0,False
2024,Single,35,adult,male,5,2,0,False
2024,Single,35,adult,male,156,0,0,False
2024,Single,18,youth,female,110,2,0,False
2024,Single,22,youth,female,31,1,0,False
2024,Single,28,adult,male,123,1,0,False
2024,Single,35,adult,male,135,2,0,False
2024,Single,28,adult,female,31,2,0,False
2024,Single,35,adult,female,138,0,0,False
2024,Single,22,youth,male,142,1,0,False
2024,Single,42,adult,male,128,0,0,False
2024,Single,18,youth,female,18,2,0,False
2024,Single,58,adult,female,142,3,0,False
2024,Single,35,adult,male,60,2,0,False
2024,Single,18,youth,female,171,1,0,False
2024,Single,28,adult,female,116,0,0,False
2024,Single,22,youth,male,135,2,0,False
2024,Single,28,adult,male,158,3,0,False
2024,Single,22,youth,male,32,1,0,False
2024,Single,35,adult,male,1,1,0,False
2024,Single,42,adult,female,112,1,0,False
2024,Single,35,adult,male,169,2,0,False
2024,Single,28,adult,male,30,0,0,False
2024,Single,18,youth,male,132,3,0,False
2024,Single,50,adult,male,171,2,0,False
2024,Single,42,adult,female,124,3,0,False
2024,Single,35,adult,female,8,1,0,False
2024,Single,22,youth,male,144,0,0,False
2024,Single,42,adult,male,158,1,0,False
2024,Single,22,youth,male,56,3,0,False
2024,Single,35,adult,male,84,1,0,False
2024,Single,58,adult,male,136,3,0,False
2024,Single,18,youth,female,121,2,0,False
2024,Single,42,adult,male,12,2,0,False
2024,Single,35,adult,male,54,3,0,False
2024,Single,50,adult,male,26,3,0,False
2024,Single,35,adult,male,65,0,0,False
2024,Single,58,adult,male,93,1,0,False
2024,Single,22,youth,male,153,0,0,False
2024,Single,28,adult,male,136,3,0,False
2024,Single,28,adult,male,98,2,0,False
2024,Single,42,adult,male,170,2,0,False
2024,Single,35,adult,female,158,2,0,False
2024,Single,35,adult,male,74,1,0,False
2024,Single,22,youth,male,80,1,0,False
2024,Single,22,youth,male,41,1,0,False
2024,Single,18,youth,female,24,0,0,False
2024,Single,22,youth,male,147,0,0,False
2024,Single,18,youth,male,84,0,0,False
2024,Single,50,adult,male,39,1,0,False
2024,Single,22,youth,female,47,1,0,False
2024,Single,35,adult,male,17,0,0,False
2024,Single,42,adult,female,67,1,0,False
2024,Single,18,youth,male,6,3,0,False
2024,Single,28,adult,male,59,3,0,False
2024,Single,50,adult,male,147,2,0,False
2024,Single,35,adult,male,92,2,0,False
2024,Single,18,youth,male,79,1,0,False
2024,Single,18,youth,female,97,2,0,False
2024,Single,50,adult,female,22,3,0,False
2024,Single,50,adult,male,177,0,0,False
2024,Single,42,adult,female,23,3,0,False
2024,Single,35,adult,male,120,1,0,False
2024,Single,58,adult,male,17,1,0,False
2024,Single,50,adult,male,97,3,0,False
2024,Single,28,adult,female,137,3,0,False
2024,Single,18,youth,male,15,1,0,False
2024,Single,28,adult,male,7,0,0,False
2024,Single,50,adult,male,11,0,0,False
2024,Single,22,youth,female,104,3,0,False
2024,Single,50,adult,male,145,2,0,False
2024,Single,35,adult,female,177,1,0,False
2024,Single,35,adult,female,156,3,0,False
2024,Single,35,adult,female,177,1,0,False
2024,Single,28,adult,male,106,1,0,False
2024,Single,50,adult,male,48,2,0,False
2024,Single,28,adult,female,29,3,0,False
2024,Single,28,adult,female,126,0,0,False
2024,Single,50,adult,male,138,2,0,False
2024,Single,28,adult,female,107,3,0,False
2024,Single,22,youth,male,56,1,0,False
2024,Single,28,adult,male,128,1,0,False
2024,Single,28,adult,female,137,2,0,False
2024,Single,35,adult,male,142,1,0,False
2024,Single,35,adult,male,95,3,0,False
2024,Single,18,youth,male,56,1,0,False
2024,Single,22,youth,male,47,2,0,False
2024,Single,50,adult,male,40,3,0,False
2024,Single,58,adult,male,177,0,0,False
2024,Single,35,adult,male,136,0,0,False
2024,Single,28,adult,male,74,3,0,False
2024,Single,35,adult,female,175,2,0,False
2024,Single,22,youth,female,107,1,0,False
2024,Single,18,youth,male,30,1,0,False
2024,Single,35,adult,female,10,2,0,False
2024,Single,22,youth,male,86,3,0,False
2024,Single,22,youth,male,179,0,0,False
2024,Single,28,adult,female,40,2,0,False
2024,Single,22,youth,female,179,0,0,False
2024,Single,35,adult,male,155,2,0,False
2024,Single,18,youth,female,125,2,0,False
2024,Single,42,adult,male,89,2,0,False
2024,Single,42,adult,male,70,3,0,False
2024,Single,18,youth,male,76,1,0,False
2024,Single,50,adult,female,170,3,0,False
2024,Single,65,adult,male,141,1,0,False
2024,Single,22,youth,male,175,0,0,False
2024,Single,28,adult,male,169,2,0,False
2024,Single,42,adult,male,90,0,0,False
2024,Single,28,adult,male,178,2,0,False
2024,Single,42,adult,male,57,2,0,False
2024,Single,18,youth,female,0,1,0,False
2024,Single,28,adult,female,6,1,0,False
2024,Single,28,adult,male,104,1,0,False
2024,Single,58,adult,male,77,2,0,False
2024,Single,50,adult,male,49,1,0,False
2024,Single,18,youth,female,164,1,0,False
2024,Single,28,adult,female,128,2,0,False
2024,Single,22,youth,male,120,0,0,False
2024,Single,35,adult,male,130,1,0,False
2024,Single,28,adult,male,86,0,0,False
2024,Single,35,adult,male,48,1,0,False
2024,Single,50,adult,male,112,1,0,False
2024,Single,65,adult,male,101,1,0,False
2024,Single,28,adult,female,11,1,0,False
2024,Single,35,adult,male,8,3,0,False
2024,Single,28,adult,male,24,3,0,False
2024,Single,28,adult,male,168,3,0,False
2024,Single,42,adult,male,124,0,0,False
2024,Single,35,adult,male,5,0,0,False
2024,Single,28,adult,male,153,0,0,False
2024,Single,35,adult,female,108,0,0,False
2024,Single,18,youth,male,11,3,0,False
2024,Single,28,adult,male,24,0,0,False
2024,Single,28,adult,male,61,3,0,False
2024,Single,58,adult,female,4,3,0,False
2024,Single,22,youth,male,145,0,0,False
2024,Single,28,adult,male,172,1,0,False
2024,Single,35,adult,male,155,0,0,False
2024,Single,28,adult,male,39,0,0,False
2024,Single,42,adult,male,178,1,0,False
2024,Single,35,adult,male,59,1,0,False
2024,Single,22,youth,male,90,2,0,False
2024,Single,28,adult,female,24,1,0,False
2024,Single,42,adult,male,13,3,0,False
2024,Single,50,adult,female,96,1,0,False
2024,Single,50,adult,female,87,1,0,False
2024,Single,35,adult,male,130,0,0,False
2024,Single,42,adult,male,70,2,0,False
2024,Single,28,adult,male,177,2,0,False
2024,Single,18,youth,male,35,2,0,False
2024,Single,58,adult,female,55,3,0,False
2024,Single,42,adult,male,55,3,0,False
2024,Single,42,adult,female,55,2,0,False
2024,Single,22,youth,male,91,3,0,False
2024,Single,28,adult,male,174,3,0,False
2024,Single,42,adult,male,28,3,0,False
2024,Single,50,adult,female,4,1,0,False
2024,Single,18,youth,male,166,3,0,False
2024,Single,28,adult,male,61,0,0,False
2024,Single,58,adult,male,37,3,0,False
2024,Single,50,adult,male,36,0,0,False
2024,Single,35,adult,male,59,0,0,False
2024,Single,42,adult,male,64,0,0,False
2024,Single,42,adult,female,35,2,0,False
2024,Single,58,adult,male,137,3,0,False
